track 1;
20 "0.4111 0.0581 0.0896 0.1238 0.1837 0.2871 0.2102 0.1141 0.0670 0.0448 0.0341 0.0283 0.0262 0.0254 0.0260 0.4465";
21 "0.4404 0.0393 0.0513 0.1265 0.1879 0.2942 0.2255 0.1211 0.0702 0.0466 0.0349 0.0291 0.0264 0.0254 0.0261 0.4579";
17 "0.3989 0.0703 0.1154 0.1223 0.1818 0.2848 0.2041 0.1111 0.0656 0.0442 0.0337 0.0283 0.0262 0.0254 0.0260 0.4452";
23 "0.4251 0.0748 0.1264 0.1218 0.1803 0.2818 0.2173 0.1174 0.0684 0.0457 0.0342 0.0283 0.0262 0.0254 0.0259 0.4393";
20 "0.4405 0.0663 0.1073 0.1265 0.1873 0.2930 0.2255 0.1212 0.0702 0.0466 0.0348 0.0289 0.0264 0.0254 0.0260 0.4562";
19 "0.4352 0.0245 0.0190 0.1248 0.1854 0.2900 0.2226 0.1200 0.0693 0.0458 0.0341 0.0283 0.0262 0.0254 0.0258 0.4504";
22 "0.4421 0.1015 0.1811 0.1254 0.1864 0.2918 0.2262 0.1216 0.0703 0.0466 0.0348 0.0289 0.0264 0.0254 0.0259 0.4540";
18 "0.4407 0.0364 0.0457 0.1257 0.1865 0.2918 0.2256 0.1212 0.0703 0.0466 0.0350 0.0291 0.0264 0.0254 0.0259 0.4542";
21 "0.4382 0.0231 0.0168 0.1246 0.1851 0.2893 0.2243 0.1207 0.0701 0.0463 0.0347 0.0288 0.0264 0.0254 0.0258 0.4506";
19 "0.4314 0.0250 0.0211 0.1249 0.1854 0.2900 0.2206 0.1190 0.0692 0.0459 0.0342 0.0283 0.0262 0.0254 0.0259 0.4512";
21 "0.4222 0.0378 0.0486 0.1251 0.1856 0.2902 0.2158 0.1168 0.0684 0.0455 0.0341 0.0283 0.0262 0.0254 0.0259 0.4518";
23 "0.4388 0.0388 0.0501 0.1260 0.1872 0.2928 0.2248 0.1210 0.0702 0.0465 0.0348 0.0289 0.0262 0.0254 0.0260 0.4559";
16 "0.4267 0.0342 0.0408 0.1226 0.1818 0.2836 0.2182 0.1178 0.0686 0.0458 0.0342 0.0283 0.0262 0.0254 0.0258 0.4412";
21 "0.4371 0.0280 0.0277 0.1244 0.1842 0.2878 0.2237 0.1204 0.0697 0.0461 0.0344 0.0286 0.0262 0.0254 0.0259 0.4477";
21 "0.4366 0.0184 0.0072 0.1237 0.1832 0.2860 0.2230 0.1201 0.0693 0.0459 0.0342 0.0284 0.0262 0.0254 0.0258 0.4450";
19 "0.4405 0.0818 0.1377 0.1237 0.1828 0.2854 0.2254 0.1214 0.0703 0.0466 0.0349 0.0289 0.0264 0.0254 0.0259 0.4445";
21 "0.4388 0.0184 0.0077 0.1227 0.1819 0.2841 0.2246 0.1210 0.0702 0.0465 0.0348 0.0288 0.0264 0.0254 0.0258 0.4423";
20 "0.4349 0.0204 0.0114 0.1229 0.1817 0.2834 0.2222 0.1200 0.0693 0.0459 0.0342 0.0284 0.0262 0.0254 0.0256 0.4415";
20 "0.1874 0.0232 0.0159 0.1117 0.1636 0.2556 0.1013 0.0608 0.0418 0.0325 0.0281 0.0255 0.0249 0.0250 0.0253 0.4025";
16 "0.1997 0.0184 0.0072 0.1137 0.1668 0.2587 0.1109 0.0659 0.0444 0.0341 0.0289 0.0259 0.0250 0.0250 0.0255 0.4081";
24 "0.4155 0.0188 0.0079 0.1218 0.1806 0.2817 0.2124 0.1151 0.0674 0.0449 0.0341 0.0283 0.0262 0.0254 0.0256 0.4385";
20 "0.4185 0.0184 0.0076 0.1220 0.1806 0.2821 0.2136 0.1157 0.0678 0.0450 0.0341 0.0283 0.0262 0.0254 0.0259 0.4389";
18 "0.2904 0.0200 0.0122 0.1178 0.1738 0.2707 0.1526 0.0867 0.0545 0.0383 0.0309 0.0269 0.0256 0.0251 0.0255 0.4119";
21 "0.1535 0.0192 0.0072 0.1098 0.1607 0.2506 0.0852 0.0532 0.0382 0.0308 0.0272 0.0250 0.0248 0.0248 0.0258 0.3958";
19 "0.4169 0.0523 0.0798 0.1210 0.1781 0.2785 0.2132 0.1155 0.0675 0.0450 0.0342 0.0283 0.0262 0.0254 0.0258 0.4340";
22 "0.3517 0.1217 0.2124 0.1131 0.1725 0.2661 0.1837 0.1019 0.0612 0.0420 0.0325 0.0276 0.0259 0.0251 0.0253 0.4092";
20 "0.4278 0.0184 0.0071 0.1205 0.1779 0.2784 0.2188 0.1182 0.0687 0.0459 0.0342 0.0283 0.0262 0.0254 0.0258 0.4339";
20 "0.4257 0.0184 0.0071 0.1203 0.1778 0.2776 0.2176 0.1174 0.0684 0.0458 0.0342 0.0283 0.0262 0.0254 0.0258 0.4330";
20 "0.4224 0.0184 0.0071 0.1207 0.1785 0.2790 0.2158 0.1168 0.0682 0.0457 0.0341 0.0283 0.0262 0.0254 0.0256 0.4346";
20 "0.4293 0.0184 0.0072 0.1203 0.1778 0.2775 0.2194 0.1183 0.0690 0.0459 0.0341 0.0283 0.0262 0.0254 0.0255 0.4328";
20 "0.4302 0.0284 0.0284 0.1199 0.1769 0.2764 0.2199 0.1188 0.0691 0.0459 0.0342 0.0283 0.0262 0.0254 0.0255 0.4308";
20 "0.4329 0.0186 0.0072 0.1215 0.1798 0.2808 0.2212 0.1192 0.0692 0.0459 0.0342 0.0283 0.0262 0.0254 0.0258 0.4373";
20 "0.4346 0.0186 0.0079 0.1207 0.1787 0.2795 0.2221 0.1199 0.0693 0.0459 0.0342 0.0283 0.0262 0.0254 0.0256 0.4356";
20 "0.4351 0.0236 0.0178 0.1226 0.1814 0.2830 0.2226 0.1201 0.0693 0.0459 0.0342 0.0283 0.0262 0.0254 0.0256 0.4405";
20 "0.4363 0.0184 0.0073 0.1211 0.1791 0.2802 0.2229 0.1201 0.0693 0.0459 0.0342 0.0283 0.0262 0.0254 0.0256 0.4365";
21 "0.4376 0.0255 0.0222 0.1209 0.1787 0.2799 0.2239 0.1204 0.0697 0.0460 0.0343 0.0284 0.0262 0.0254 0.0258 0.4365";
19 "0.4369 0.0184 0.0071 0.1207 0.1787 0.2792 0.2235 0.1201 0.0695 0.0459 0.0342 0.0283 0.0262 0.0254 0.0258 0.4352";
20 "0.4312 0.0184 0.0071 0.1207 0.1784 0.2787 0.2204 0.1190 0.0692 0.0459 0.0342 0.0283 0.0262 0.0254 0.0258 0.4345";
20 "0.4014 0.0184 0.0071 0.1210 0.1789 0.2801 0.2053 0.1118 0.0659 0.0442 0.0335 0.0283 0.0262 0.0254 0.0260 0.4351";
21 "0.4300 0.0184 0.0071 0.1217 0.1801 0.2810 0.2198 0.1187 0.0691 0.0459 0.0342 0.0283 0.0262 0.0254 0.0258 0.4373";
19 "0.4313 0.0184 0.0072 0.1201 0.1776 0.2773 0.2205 0.1190 0.0692 0.0459 0.0342 0.0283 0.0262 0.0254 0.0258 0.4322";
18 "0.4335 0.0184 0.0071 0.1201 0.1776 0.2774 0.2216 0.1193 0.0692 0.0459 0.0342 0.0283 0.0262 0.0254 0.0256 0.4322";
22 "0.4347 0.0186 0.0071 0.1201 0.1776 0.2774 0.2222 0.1200 0.0693 0.0459 0.0342 0.0283 0.0262 0.0254 0.0256 0.4324";
21 "0.4330 0.0184 0.0071 0.1201 0.1776 0.2773 0.2215 0.1193 0.0693 0.0459 0.0342 0.0283 0.0262 0.0254 0.0258 0.4321";
19 "0.4358 0.0186 0.0072 0.1203 0.1778 0.2776 0.2228 0.1201 0.0695 0.0459 0.0342 0.0284 0.0262 0.0254 0.0258 0.4327";
20 "0.4358 0.0184 0.0071 0.1201 0.1776 0.2774 0.2228 0.1201 0.0693 0.0459 0.0342 0.0284 0.0264 0.0254 0.0258 0.4327";
20 "0.3604 0.0184 0.0071 0.1201 0.1775 0.2774 0.1867 0.1022 0.0615 0.0421 0.0325 0.0278 0.0261 0.0254 0.0259 0.4328";
18 "0.4269 0.0184 0.0071 0.1220 0.1807 0.2823 0.2183 0.1181 0.0686 0.0458 0.0342 0.0283 0.0262 0.0254 0.0260 0.4395";
22 "0.4329 0.0186 0.0072 0.1221 0.1808 0.2823 0.2212 0.1192 0.0692 0.0459 0.0342 0.0283 0.0262 0.0254 0.0260 0.4395";
20 "0.4349 0.0199 0.0103 0.1221 0.1807 0.2823 0.2223 0.1200 0.0693 0.0459 0.0343 0.0284 0.0262 0.0254 0.0260 0.4396";
23 "0.4401 0.2039 0.3814 0.1181 0.1811 0.2837 0.2243 0.1206 0.0698 0.0460 0.0344 0.0288 0.0262 0.0254 0.0260 0.4402";
38 "0.4388 0.0184 0.0071 0.1232 0.1826 0.2853 0.2246 0.1210 0.0702 0.0465 0.0349 0.0289 0.0264 0.0254 0.0260 0.4444";
21 "0.3283 0.0188 0.0071 0.1183 0.1745 0.2708 0.1714 0.0953 0.0582 0.0405 0.0320 0.0276 0.0259 0.0253 0.0258 0.4197";
18 "0.3256 0.0197 0.0070 0.1168 0.1721 0.2703 0.1690 0.0930 0.0569 0.0399 0.0315 0.0273 0.0258 0.0254 0.0261 0.4322";
24 "0.1037 0.0173 0.0071 0.1110 0.1621 0.2476 0.0628 0.0438 0.0339 0.0286 0.0261 0.0245 0.0247 0.0245 0.0251 0.3725";
17 "0.4073 0.0184 0.0072 0.1232 0.1826 0.2851 0.2083 0.1133 0.0665 0.0448 0.0339 0.0283 0.0262 0.0254 0.0261 0.4441";
22 "0.4316 0.0186 0.0073 0.1229 0.1825 0.2847 0.2206 0.1192 0.0692 0.0459 0.0342 0.0283 0.0262 0.0254 0.0259 0.4428";
15 "0.4340 0.0184 0.0071 0.1227 0.1817 0.2834 0.2218 0.1196 0.0693 0.0459 0.0342 0.0283 0.0262 0.0254 0.0259 0.4415";
23 "0.4389 0.0251 0.0211 0.1227 0.1819 0.2842 0.2248 0.1211 0.0702 0.0465 0.0347 0.0288 0.0262 0.0254 0.0259 0.4424";
19 "0.4390 0.0184 0.0071 0.1231 0.1825 0.2848 0.2248 0.1210 0.0702 0.0465 0.0348 0.0291 0.0264 0.0254 0.0260 0.4435";
22 "0.4407 0.0184 0.0070 0.1233 0.1826 0.2853 0.2256 0.1212 0.0702 0.0466 0.0349 0.0291 0.0262 0.0254 0.0261 0.4441";
20 "0.4378 0.0184 0.0071 0.1226 0.1814 0.2830 0.2240 0.1206 0.0700 0.0463 0.0344 0.0287 0.0262 0.0254 0.0260 0.4405";
18 "0.1483 0.0187 0.0071 0.1094 0.1594 0.2434 0.0858 0.0545 0.0389 0.0313 0.0275 0.0251 0.0248 0.0248 0.0254 0.3793";
23 "0.3188 0.0189 0.0082 0.1206 0.1782 0.2792 0.1660 0.0917 0.0568 0.0397 0.0315 0.0272 0.0256 0.0254 0.0256 0.4352";
19 "0.2433 0.0182 0.0071 0.1152 0.1692 0.2605 0.1304 0.0761 0.0492 0.0360 0.0297 0.0264 0.0254 0.0250 0.0253 0.3969";
20 "0.0079 0.0262 0.0265 0.1078 0.1566 0.2409 0.0176 0.0220 0.0234 0.0236 0.0238 0.0234 0.0242 0.0244 0.0253 0.3699";
19 "0.4037 0.0187 0.0077 0.1227 0.1819 0.2841 0.2063 0.1124 0.0662 0.0444 0.0337 0.0283 0.0262 0.0254 0.0260 0.4426";
21 "0.0675 0.0181 0.0104 0.1106 0.1614 0.2484 0.0463 0.0360 0.0302 0.0269 0.0253 0.0242 0.0244 0.0244 0.0255 0.3993";
20 "0.4114 0.0188 0.0083 0.1227 0.1819 0.2841 0.2104 0.1143 0.0671 0.0449 0.0341 0.0283 0.0262 0.0254 0.0260 0.4424";
20 "0.1909 0.0183 0.0072 0.1137 0.1671 0.2607 0.1062 0.0639 0.0433 0.0335 0.0286 0.0258 0.0250 0.0249 0.0255 0.4118";
22 "0.3435 0.0186 0.0071 0.1217 0.1802 0.2817 0.1787 0.0980 0.0596 0.0411 0.0321 0.0275 0.0259 0.0254 0.0259 0.4393";
30 "0.4197 0.0184 0.0071 0.1227 0.1817 0.2836 0.2145 0.1162 0.0679 0.0452 0.0341 0.0283 0.0262 0.0254 0.0260 0.4415";
10 "0.3895 0.0186 0.0071 0.1206 0.1784 0.2788 0.1999 0.1090 0.0645 0.0436 0.0332 0.0282 0.0262 0.0254 0.0259 0.4354";
19 "0.4307 0.0216 0.0145 0.1221 0.1806 0.2814 0.2201 0.1190 0.0692 0.0459 0.0342 0.0283 0.0262 0.0254 0.0259 0.4379";
19 "0.4329 0.0184 0.0071 0.1210 0.1790 0.2802 0.2211 0.1192 0.0693 0.0459 0.0342 0.0283 0.0262 0.0254 0.0260 0.4366";
20 "0.2397 0.0192 0.0099 0.1148 0.1685 0.2613 0.1262 0.0736 0.0481 0.0354 0.0294 0.0261 0.0253 0.0250 0.0254 0.3952";
21 "0.1914 0.0171 0.0089 0.1134 0.1660 0.2534 0.1058 0.0653 0.0441 0.0336 0.0286 0.0258 0.0250 0.0247 0.0251 0.3779";
19 "0.3908 0.0187 0.0077 0.1217 0.1803 0.2818 0.1986 0.1085 0.0643 0.0433 0.0330 0.0281 0.0262 0.0254 0.0256 0.4065";
20 "0.1807 0.0182 0.0090 0.1149 0.1687 0.2593 0.1012 0.0623 0.0429 0.0331 0.0284 0.0256 0.0250 0.0249 0.0255 0.3965";
18 "0.0356 0.0175 0.0072 0.1080 0.1574 0.2423 0.0310 0.0284 0.0265 0.0251 0.0245 0.0238 0.0243 0.0244 0.0253 0.3743";
23 "0.1402 0.0190 0.0071 0.1104 0.1616 0.2524 0.0807 0.0513 0.0371 0.0305 0.0270 0.0250 0.0248 0.0248 0.0259 0.4045";
20 "0.4286 0.0184 0.0071 0.1234 0.1831 0.2859 0.2189 0.1184 0.0687 0.0459 0.0342 0.0283 0.0264 0.0254 0.0259 0.4452";
20 "0.4544 0.0184 0.0071 0.1273 0.1889 0.2958 0.2328 0.1248 0.0717 0.0471 0.0350 0.0292 0.0264 0.0254 0.0262 0.4617";
61 "0.4742 0.0184 0.0072 0.1306 0.1940 0.3044 0.2425 0.1290 0.0731 0.0479 0.0352 0.0293 0.0264 0.0254 0.0262 0.4783";
19 "0.4788 0.0186 0.0071 0.1355 0.2018 0.3158 0.2447 0.1300 0.0735 0.0480 0.0353 0.0293 0.0264 0.0254 0.0262 0.4968";
64 "0.4723 0.0184 0.0071 0.1382 0.2062 0.3229 0.2417 0.1288 0.0731 0.0479 0.0352 0.0292 0.0264 0.0254 0.0262 0.5056";
15 "0.3354 0.0199 0.0072 0.1277 0.1894 0.2975 0.1738 0.0955 0.0580 0.0407 0.0319 0.0275 0.0259 0.0254 0.0264 0.4822";
40 "0.4661 0.0184 0.0072 0.1366 0.2035 0.3184 0.2387 0.1275 0.0723 0.0479 0.0352 0.0293 0.0264 0.0254 0.0262 0.4996";
21 "0.4809 0.0186 0.0070 0.1356 0.2022 0.3164 0.2455 0.1306 0.0740 0.0483 0.0356 0.0293 0.0264 0.0254 0.0262 0.4976";
19 "0.3484 0.0183 0.0072 0.1312 0.1946 0.3001 0.1824 0.1012 0.0609 0.0420 0.0326 0.0280 0.0259 0.0251 0.0258 0.4654";
22 "0.4509 0.0182 0.0071 0.1347 0.2006 0.3142 0.2303 0.1239 0.0714 0.0469 0.0349 0.0291 0.0262 0.0253 0.0258 0.4828";
16 "0.3645 0.0190 0.0079 0.1338 0.1991 0.3094 0.1874 0.1032 0.0615 0.0420 0.0326 0.0278 0.0258 0.0251 0.0259 0.4719";
24 "0.4688 0.0184 0.0072 0.1386 0.2071 0.3241 0.2399 0.1279 0.0725 0.0477 0.0352 0.0293 0.0264 0.0254 0.0262 0.5075";
18 "0.4787 0.0262 0.0236 0.1383 0.2061 0.3228 0.2443 0.1299 0.0734 0.0480 0.0353 0.0293 0.0264 0.0254 0.0262 0.5043";
22 "0.4799 0.0184 0.0072 0.1375 0.2051 0.3213 0.2450 0.1301 0.0735 0.0480 0.0354 0.0293 0.0264 0.0254 0.0262 0.5020";
18 "0.4766 0.0184 0.0072 0.1354 0.2019 0.3161 0.2434 0.1298 0.0731 0.0479 0.0352 0.0293 0.0264 0.0254 0.0262 0.4971";
20 "0.4562 0.0179 0.0071 0.1349 0.2008 0.3145 0.2354 0.1262 0.0718 0.0470 0.0348 0.0291 0.0262 0.0253 0.0258 0.4871";
22 "0.4601 0.0186 0.0072 0.1351 0.2011 0.3151 0.2357 0.1260 0.0723 0.0476 0.0350 0.0293 0.0264 0.0254 0.0262 0.4957";
20 "0.4738 0.0186 0.0071 0.1360 0.2024 0.3168 0.2422 0.1289 0.0731 0.0479 0.0352 0.0293 0.0264 0.0254 0.0262 0.4982";
20 "0.4780 0.0184 0.0071 0.1354 0.2019 0.3161 0.2440 0.1299 0.0733 0.0479 0.0352 0.0293 0.0264 0.0254 0.0262 0.4955";
18 "0.4804 0.0184 0.0072 0.1353 0.2012 0.3151 0.2453 0.1305 0.0739 0.0482 0.0355 0.0293 0.0264 0.0254 0.0262 0.4951";
22 "0.4780 0.0184 0.0071 0.1344 0.2001 0.3134 0.2442 0.1299 0.0733 0.0479 0.0352 0.0293 0.0264 0.0254 0.0262 0.4920";
20 "0.4699 0.0188 0.0077 0.1344 0.1999 0.3127 0.2405 0.1281 0.0726 0.0479 0.0352 0.0293 0.0264 0.0254 0.0262 0.4909";
20 "0.4797 0.0187 0.0078 0.1344 0.2000 0.3129 0.2449 0.1301 0.0735 0.0481 0.0354 0.0293 0.0264 0.0254 0.0262 0.4914";
20 "0.4798 0.0186 0.0072 0.1338 0.1992 0.3122 0.2450 0.1301 0.0735 0.0480 0.0353 0.0293 0.0264 0.0254 0.0262 0.4899";
18 "0.4683 0.0184 0.0070 0.1336 0.1988 0.3116 0.2397 0.1277 0.0724 0.0477 0.0352 0.0293 0.0264 0.0254 0.0262 0.4893";
22 "0.4771 0.0186 0.0071 0.1337 0.1990 0.3117 0.2437 0.1299 0.0733 0.0479 0.0352 0.0293 0.0264 0.0254 0.0262 0.4892";
20 "0.0133 0.0176 0.0070 0.1071 0.1559 0.2389 0.0215 0.0237 0.0243 0.0241 0.0239 0.0236 0.0243 0.0244 0.0254 0.3728";
21 "0.0072 0.0354 0.0474 0.1074 0.1561 0.2392 0.0188 0.0228 0.0241 0.0239 0.0239 0.0236 0.0243 0.0244 0.0251 0.3648";
20 "0.1682 0.0186 0.0072 0.1165 0.1718 0.2704 0.0930 0.0571 0.0402 0.0317 0.0276 0.0253 0.0249 0.0249 0.0253 0.3613";
17 "0.0115 0.0176 0.0071 0.1107 0.1619 0.2493 0.0201 0.0231 0.0239 0.0239 0.0238 0.0234 0.0242 0.0244 0.0254 0.3921";
22 "0.0712 0.0175 0.0071 0.1155 0.1698 0.2635 0.0472 0.0361 0.0300 0.0270 0.0254 0.0241 0.0243 0.0245 0.0253 0.4094";
20 "0.1422 0.0171 0.0072 0.1206 0.1776 0.2738 0.0814 0.0531 0.0383 0.0306 0.0271 0.0250 0.0248 0.0247 0.0250 0.4118";
18 "0.0319 0.0172 0.0071 0.1143 0.1680 0.2603 0.0289 0.0275 0.0259 0.0249 0.0244 0.0237 0.0243 0.0244 0.0251 0.4026";
23 "0.0977 0.0188 0.0070 0.1144 0.1681 0.2637 0.0604 0.0416 0.0326 0.0282 0.0261 0.0244 0.0247 0.0248 0.0259 0.4253";
20 "0.0138 0.0171 0.0072 0.1122 0.1644 0.2543 0.0201 0.0234 0.0241 0.0238 0.0239 0.0234 0.0242 0.0243 0.0251 0.3923";
19 "0.2022 0.0187 0.0071 0.1254 0.1861 0.2929 0.1078 0.0645 0.0437 0.0335 0.0286 0.0256 0.0250 0.0251 0.0258 0.4537";
21 "0.4462 0.0186 0.0073 0.1386 0.2071 0.3240 0.2285 0.1228 0.0709 0.0468 0.0350 0.0293 0.0264 0.0254 0.0262 0.5069";
19 "0.4629 0.0184 0.0070 0.1391 0.2075 0.3247 0.2372 0.1268 0.0722 0.0476 0.0352 0.0293 0.0264 0.0254 0.0262 0.5084";
21 "0.4693 0.0198 0.0096 0.1389 0.2075 0.3249 0.2403 0.1279 0.0725 0.0477 0.0352 0.0293 0.0264 0.0254 0.0262 0.5080";
19 "0.0523 0.0172 0.0071 0.1165 0.1715 0.2674 0.0385 0.0320 0.0281 0.0259 0.0249 0.0239 0.0243 0.0245 0.0254 0.4153";
20 "0.0114 0.0304 0.0349 0.1157 0.1703 0.2649 0.0190 0.0227 0.0237 0.0238 0.0239 0.0234 0.0242 0.0244 0.0253 0.4120";
20 "0.0081 0.0175 0.0071 0.1160 0.1708 0.2655 0.0177 0.0219 0.0234 0.0236 0.0236 0.0234 0.0243 0.0244 0.0253 0.4130";
20 "0.3866 0.0264 0.0245 0.1403 0.2104 0.3295 0.1958 0.1077 0.0641 0.0432 0.0331 0.0281 0.0261 0.0253 0.0260 0.5031";
21 "0.0247 0.0221 0.0172 0.1203 0.1780 0.2780 0.0255 0.0258 0.0251 0.0245 0.0242 0.0236 0.0243 0.0244 0.0253 0.4329";
20 "0.4026 0.0653 0.1062 0.1410 0.2119 0.3321 0.2058 0.1121 0.0660 0.0443 0.0336 0.0283 0.0262 0.0254 0.0262 0.5197";
19 "0.4423 0.0184 0.0071 0.1419 0.2126 0.3341 0.2237 0.1203 0.0698 0.0459 0.0343 0.0288 0.0261 0.0253 0.0261 0.5143";
20 "0.4278 0.0184 0.0072 0.1420 0.2128 0.3334 0.2188 0.1181 0.0687 0.0458 0.0342 0.0283 0.0262 0.0254 0.0262 0.5222";
21 "0.0072 0.0175 0.0071 0.1198 0.1768 0.2764 0.0172 0.0216 0.0233 0.0236 0.0237 0.0234 0.0243 0.0244 0.0253 0.4307";
19 "0.4385 0.0288 0.0293 0.1417 0.2121 0.3322 0.2243 0.1207 0.0700 0.0463 0.0346 0.0287 0.0262 0.0254 0.0262 0.5196";
18 "0.4577 0.0293 0.0306 0.1400 0.2086 0.3262 0.2345 0.1254 0.0720 0.0474 0.0352 0.0293 0.0264 0.0254 0.0262 0.5117";
23 "0.4651 0.0186 0.0071 0.1400 0.2095 0.3278 0.2381 0.1270 0.0723 0.0477 0.0352 0.0293 0.0264 0.0254 0.0262 0.5136";
20 "0.4702 0.0186 0.0071 0.1397 0.2090 0.3273 0.2404 0.1281 0.0728 0.0479 0.0352 0.0293 0.0264 0.0254 0.0262 0.5136";
19 "0.0814 0.0314 0.0364 0.1211 0.1773 0.2768 0.0529 0.0385 0.0311 0.0276 0.0258 0.0243 0.0244 0.0247 0.0258 0.4407";
21 "0.1486 0.0227 0.0172 0.1244 0.1843 0.2874 0.0861 0.0543 0.0388 0.0314 0.0277 0.0251 0.0248 0.0249 0.0258 0.4548";
19 "0.3954 0.0184 0.0071 0.1353 0.2012 0.3151 0.2024 0.1105 0.0653 0.0441 0.0333 0.0283 0.0262 0.0254 0.0262 0.4952";
21 "0.4455 0.0184 0.0072 0.1355 0.2021 0.3163 0.2284 0.1227 0.0708 0.0468 0.0350 0.0292 0.0264 0.0254 0.0262 0.4975";
19 "0.0335 0.0222 0.0161 0.1152 0.1696 0.2653 0.0287 0.0269 0.0255 0.0248 0.0243 0.0237 0.0243 0.0245 0.0258 0.4181";
22 "0.0466 0.0176 0.0072 0.1193 0.1758 0.2733 0.0374 0.0314 0.0277 0.0260 0.0249 0.0239 0.0244 0.0245 0.0255 0.4332";
20 "0.0225 0.0175 0.0071 0.1196 0.1765 0.2748 0.0267 0.0264 0.0254 0.0248 0.0243 0.0237 0.0243 0.0244 0.0262 0.4926";
19 "0.2531 0.0190 0.0072 0.1317 0.1957 0.3066 0.1348 0.0768 0.0493 0.0364 0.0299 0.0264 0.0256 0.0253 0.0264 0.4919";
22 "0.1421 0.0176 0.0073 0.1218 0.1798 0.2776 0.0828 0.0535 0.0385 0.0310 0.0275 0.0251 0.0248 0.0248 0.0254 0.4307";
17 "0.3543 0.0187 0.0073 0.1325 0.1970 0.3066 0.1843 0.1017 0.0610 0.0421 0.0328 0.0280 0.0259 0.0253 0.0260 0.4776";
22 "0.4430 0.0184 0.0074 0.1399 0.2090 0.3273 0.2270 0.1221 0.0703 0.0468 0.0350 0.0292 0.0264 0.0254 0.0262 0.5136";
20 "0.4487 0.0186 0.0081 0.1413 0.2116 0.3312 0.2299 0.1232 0.0712 0.0469 0.0350 0.0293 0.0264 0.0254 0.0262 0.5187";
20 "0.4540 0.0184 0.0071 0.1397 0.2089 0.3271 0.2327 0.1248 0.0718 0.0471 0.0350 0.0293 0.0264 0.0254 0.0262 0.5125";
20 "0.4545 0.0186 0.0071 0.1409 0.2108 0.3302 0.2331 0.1249 0.0719 0.0472 0.0350 0.0292 0.0264 0.0254 0.0262 0.5156";
20 "0.4545 0.0184 0.0071 0.1392 0.2077 0.3251 0.2328 0.1248 0.0719 0.0472 0.0350 0.0293 0.0264 0.0254 0.0262 0.5087";
41 "0.4550 0.0184 0.0071 0.1359 0.2024 0.3171 0.2333 0.1250 0.0722 0.0472 0.0350 0.0293 0.0264 0.0254 0.0262 0.4976";
19 "0.4521 0.0184 0.0070 0.1350 0.2011 0.3147 0.2316 0.1240 0.0713 0.0470 0.0350 0.0292 0.0264 0.0254 0.0262 0.4942";
20 "0.1072 0.0170 0.0072 0.1192 0.1754 0.2699 0.0649 0.0457 0.0348 0.0291 0.0265 0.0247 0.0245 0.0247 0.0251 0.4084";
21 "0.3814 0.0187 0.0071 0.1342 0.1997 0.3135 0.1940 0.1061 0.0632 0.0427 0.0328 0.0281 0.0262 0.0254 0.0264 0.4894";
20 "0.4323 0.0184 0.0071 0.1343 0.1996 0.3125 0.2211 0.1192 0.0692 0.0459 0.0342 0.0283 0.0262 0.0254 0.0262 0.4907";
17 "0.3991 0.0190 0.0071 0.1299 0.1929 0.3020 0.2051 0.1115 0.0658 0.0442 0.0336 0.0283 0.0261 0.0253 0.0261 0.4720";
22 "0.3222 0.0193 0.0071 0.1267 0.1883 0.2981 0.1676 0.0924 0.0568 0.0398 0.0315 0.0273 0.0259 0.0254 0.0262 0.4750";
21 "0.4412 0.0955 0.1590 0.1270 0.1946 0.3057 0.2259 0.1212 0.0702 0.0465 0.0348 0.0291 0.0262 0.0254 0.0262 0.4796";
20 "0.4402 0.0184 0.0071 0.1392 0.2078 0.3256 0.2251 0.1212 0.0700 0.0464 0.0349 0.0291 0.0264 0.0254 0.0262 0.5095";
19 "0.1520 0.0178 0.0072 0.1276 0.1891 0.2934 0.0868 0.0553 0.0393 0.0314 0.0276 0.0253 0.0249 0.0248 0.0255 0.4561";
20 "0.3923 0.0184 0.0071 0.1413 0.2115 0.3311 0.2008 0.1095 0.0648 0.0437 0.0332 0.0283 0.0262 0.0254 0.0262 0.5189";
21 "0.3935 0.0186 0.0071 0.1410 0.2111 0.3307 0.2014 0.1099 0.0649 0.0437 0.0333 0.0283 0.0262 0.0254 0.0262 0.5183";
19 "0.4278 0.0184 0.0070 0.1413 0.2117 0.3313 0.2188 0.1181 0.0687 0.0458 0.0342 0.0283 0.0262 0.0254 0.0262 0.5190";
20 "0.3851 0.0184 0.0071 0.1413 0.2118 0.3318 0.1977 0.1078 0.0641 0.0435 0.0332 0.0282 0.0262 0.0254 0.0262 0.5197";
21 "0.0580 0.0175 0.0072 0.1277 0.1896 0.2959 0.0435 0.0343 0.0292 0.0267 0.0253 0.0242 0.0244 0.0245 0.0255 0.4678";
19 "0.2817 0.0189 0.0071 0.1369 0.2042 0.3208 0.1472 0.0830 0.0526 0.0376 0.0305 0.0267 0.0254 0.0251 0.0261 0.5003";
20 "0.1884 0.0182 0.0071 0.1317 0.1959 0.3058 0.1015 0.0621 0.0427 0.0327 0.0282 0.0256 0.0249 0.0249 0.0256 0.4702";
20 "0.1997 0.0178 0.0071 0.1375 0.2052 0.3215 0.1080 0.0648 0.0441 0.0335 0.0286 0.0258 0.0250 0.0250 0.0259 0.4975";
